client_id	audio_id	audio_file	duration_ms	prompt_id	prompt	transcription	votes	age	gender	accents	variant	language	prompt_upvotes	prompt_reports	is_edited	split	char_per_sec	quality_tags
767c7493681bfee92477f38d77315871	79425	spontaneous-speech-de-79425.mp3	10656	8734	"Wie viel schreiben Sie noch ""mit der Hand"", d.h. mit Füller oder Kugelschreiber aus Papier?"	Ja tatsächlich eh. Tatsächlich [unclear] ne tatsächlich eher weniger. Ich sehe wie immer mehr eh immer weniger wird tatsächlich eh. Viel mehr auf technische Hilfsmittel zurückgreifen.	0	thirties		Deutschland Deutsch		German	1	1	0		14.827327327327327	
767c7493681bfee92477f38d77315871	79427	spontaneous-speech-de-79427.mp3	3348	7521	Welche Art von Essen magst du am meisten und warum?	[noise] Kartoffeln.	1	thirties		Deutschland Deutsch		German	0	0	0		5.376344086021506	
767c7493681bfee92477f38d77315871	79428	spontaneous-speech-de-79428.mp3	13716	8465	Was machst du mit Kleidung, die alt und unschön geworden ist?	[unclear] Die wird meistens meine Arbeitskleidung, tatsächlich und wenns dann gar nicht mehr geht dann fliegt sie halt auch wirklich raus [unclear] Ab in die Altkleidertonne beziehungsweise Restmüll zur Verbrennung, weg mit dem Scheiß.	0	thirties		Deutschland Deutsch		German	1	0	0		14.727325750947797	
767c7493681bfee92477f38d77315871	79429	spontaneous-speech-de-79429.mp3	17208	7540	Welche Fähigkeiten sind deiner Meinung nach am wichtigsten für den beruflichen Erfolg?	Anpassungsfähigkeit, unter anderem Anpassungsfähigkeit, Wissbegierde ehm und sich begeistern können für etwas.	0	thirties		Deutschland Deutsch		German	0	0	0		5.753138075313807	
48edc3a5b8e2329b9db7f649b6cdab2b	79445	spontaneous-speech-de-79445.mp3	3780	8466	Hast du eine Lieblingsfarbe?	... Nein ... [noise]	0	teens				German	1	0	0		4.497354497354497	
b6d3a166e0be3dcec6dd43459b788100	80841	spontaneous-speech-de-80841.mp3	13248	8736	Wie heißt die letzte Autorin, von der Sie ein Buch gelesen haben, und hat Ihnen das Buch gefallen?	"Ich bin mir recht unsicher aber das könnte ""Meier Rodmann"" gewesen sein und es ist mein Lieblingsbuch also hat es mir gut gefallen."	0	twenties	male_masculine	Deutschland Deutsch|Schweizerdeutsch		German	1	0	0		8.227657004830917	
b6d3a166e0be3dcec6dd43459b788100	80842	spontaneous-speech-de-80842.mp3	12744	7527	Wenn du eine berühmte Person treffen könntest, wer wäre das und warum?	Ich würd gern Gandhi treffen, das is bestimmt spannend. Hat bestimmt ne Gute Energie der Typ.	0	twenties	male_masculine	Deutschland Deutsch|Schweizerdeutsch		German	0	0	0		6.120527306967985	
b6d3a166e0be3dcec6dd43459b788100	80843	spontaneous-speech-de-80843.mp3	42408	7545	Wie siehst du die Zukunft der erneuerbaren Energien?	Tss, ehm ich sehe Sie schwarz. Ich weiß nicht vielleicht erleben wir ja noch ein bisschen das es anfängt überhaupt damit. Oder ... Krieg und Zerstörung wird vorher so weit getrieben sein, das das nicht mehr produziert werden kann [unclear] durch die Idiotie der Menschen und der Verwaltung.	0	twenties	male_masculine	Deutschland Deutsch|Schweizerdeutsch		German	0	0	0		5.730050933786078	
23183abe186c3861c36571b529e85475	84768	spontaneous-speech-de-84768.mp3	15192	7528	Wenn du eine Zeitmaschine hättest, in welche Zeit würdest du reisen und warum?	Also wenn ich eine Zeit Maschine hätte würde ich glaub ich gerne in die Vergangenheit reisen um irgendwelche Sachen die passiert sind zu ändern und das Leben für die Menschen jetzt und in der Zukunft zu verbessern.	0	teens	transgender	Deutschland Deutsch		German	0	0	0		11.71669299631385	
dfafd81829cbb117aac1434191b2e12b	87274	spontaneous-speech-de-87274.mp3	5688	7499	Was ist dein Lieblingsgetränk und warum?	Wasser, einfach verfügbar und ohne großartige Nebenwirkungen.	0	twenties	female_feminine	Deutschland Deutsch|Deutschland 		German	0	0	0		9.669479606188467	
dfafd81829cbb117aac1434191b2e12b	87275	spontaneous-speech-de-87275.mp3	8640	7513	Welchen Sport machst du am liebsten und warum?	Ich schwimm super gerne, einfach aus dem Grund weil ich da mein Kopf abschalten kann und die Schwerelosigkeit zusätzlich die Gelenke nicht belastet.	0	twenties	female_feminine	Deutschland Deutsch|Deutschland 		German	0	0	0		14.583333333333332	
dfafd81829cbb117aac1434191b2e12b	87276	spontaneous-speech-de-87276.mp3	10728	7500	Welche Sportart schaust du am liebsten und warum?	Schwierig zu beantworten, ich find den Reitsport super spannend beziehungsweise bei Olympia die Schwimmdisziplin aber jetzt aktuell schau ich beispielsweise Winterolympiade.	0	twenties	female_feminine	Deutschland Deutsch|Deutschland 		German	0	0	0		14.261744966442953	
dfafd81829cbb117aac1434191b2e12b	87277	spontaneous-speech-de-87277.mp3	5256	7533	Welche Traditionen pflegst du in deiner Familie?	Weihnachten wird bei uns immer als Fest gefeiert und Ostern gibt es ma en Frühstück.	0	twenties	female_feminine	Deutschland Deutsch|Deutschland 		German	0	0	0		13.318112633181126	
dfafd81829cbb117aac1434191b2e12b	87278	spontaneous-speech-de-87278.mp3	6696	9271	Haben Sie bereits einen Chatbot genutzt? Wenn ja, für welches Thema?	Im daylie Buisness in Form meines Anwendungsentwicklers zur Unterstützung meiner ticken Systeme.	0	twenties	female_feminine	Deutschland Deutsch|Deutschland 		German	1	0	0		12.694145758661888	
7e03af7e60a07ed79081d25dca6ecc10	90621	spontaneous-speech-de-90621.mp3	3240	8737	Wenn Sie ein weiteres Zimmer geschenkt bekämen, wofür würden Sie es nutzen?	Ich würde daraus ein Hobbyzimmer machen.	1	thirties	male_masculine			German	1	0	0		10.802469135802468	
7e03af7e60a07ed79081d25dca6ecc10	90622	spontaneous-speech-de-90622.mp3	9216	7513	Welchen Sport machst du am liebsten und warum?	Mein Liebslings Sport ist laufen, einfach weil ich das mit anderen Leuten und alleine machen kann und sehr spontan geht.	0	thirties	male_masculine			German	0	0	0		10.959201388888888	
6c5aee6bee51befc4a47c04ed3018e2a	90624	spontaneous-speech-de-90624.mp3	5688	8737	Wenn Sie ein weiteres Zimmer geschenkt bekämen, wofür würden Sie es nutzen?	... Ich würde das Zimmer als Gästezimmer nutzen.	0	fifties		Deutschland Deutsch		German	1	0	0		7.208157524613221	
6c5aee6bee51befc4a47c04ed3018e2a	90625	spontaneous-speech-de-90625.mp3	8316	7511	Wie ist das Wetter in deiner Lieblingsstadt?	Es ist mild und frühlingshaft aber die Sonne kommt nicht durch die Schleierwolken richtig durch.	0	fifties		Deutschland Deutsch		German	0	0	0		9.86050986050986	
b87d055218f3c841cdd136f76718efad	91344	spontaneous-speech-de-91344.mp3	26100	7524	Welche Art von Sport würdest du gerne einmal ausprobieren und warum?	Eisklettern, ich mag einfach Eis und allgemein Schnee, Skifahren und so weiter und ich kletter gern. Das ist zwar irgendwie sehr gefährlich [laugh] hab ich gehört, aber so zum ausprobieren? Das würd ich schon gern einmal machen. Ich hab da auch mit nem Freund drüber gesprochen und es gab da so ne Option beim Hochschulsport aber das war mir dann irgendwie zu teuer. Aber an sich, Interesse besteht.	0	twenties	male_masculine	Deutschland Deutsch		German	0	0	0		12.72030651340996	
b87d055218f3c841cdd136f76718efad	91345	spontaneous-speech-de-91345.mp3	18108	9278	Wenn Sie Hör-Samples prüfen, hören Sie im Durchschnitt eher männliche oder weibliche Stimmen?	Ich hab inzwischen das eh Samples prüfen bisschen aufgegeben mein Trick hier ist nur, das ich Sprach Samples eingeb damit den Spracherkennung bei mir besser funktionieren, weil mich das schon immer aufregt wenn Sie es nicht tun und deswegen auch hier das Sprachsample bitte tu einfach besser Spracherkennung, dafür mach ich das.	0	twenties	male_masculine	Deutschland Deutsch		German	1	0	0		15.297106251380605	
ece72fb13e137eac65f6306f43c4c21d	91356	spontaneous-speech-de-91356.mp3	12420	9273	Haben Sie eine Meinung zum Tragen von Schuluniformen?		0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	0	0			
ece72fb13e137eac65f6306f43c4c21d	91357	spontaneous-speech-de-91357.mp3	20916	8734	"Wie viel schreiben Sie noch ""mit der Hand"", d.h. mit Füller oder Kugelschreiber aus Papier?"	So gut wie gar nicht mehr, da ich die meisten meiner Notizen digitalisiert hab und alles dementsprechend auch am PC oder am Handy erreichbar ist für mich. Es gibt nur seltene Momente wo ich das noch Nutze und das ist eigentlich nur, wenn ich keine andere Möglichkeit habe.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	1	0		10.757314974182444	
ece72fb13e137eac65f6306f43c4c21d	91358	spontaneous-speech-de-91358.mp3	19260	7529	Welche Ziele hast du dir für die nächsten fünf Jahre gesetzt?	Ja, gute Frage vielleicht meine psychische Resilienz weiter auszubauen, nen Umzug steht auch noch an, an meinen persönlichen Projekten weiter zu arbeiten un nen bisschen Geld beiseite zu legen. Das ist doch nen guter Plan oder?	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		9.968847352024921	
ece72fb13e137eac65f6306f43c4c21d	91359	spontaneous-speech-de-91359.mp3	16020	9274	Haben Sie schon einmal nachgerechnet, wie viele Software-Lösungen Sie auf Ihrem Computer nutzen?	Ja gerade eben. Also wenn ich den Hintergrund berücksichtige laufen wahrscheinlich an die Fünfzig verschiedene Prozesse oder mehr. Wenn ich aber nur die Programme zusammenzähle die ich aktiv nutze, bin ich bei etwa Fünfzehn bis Fünfundzwanzig.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	0	0		12.983770287141073	
ece72fb13e137eac65f6306f43c4c21d	91360	spontaneous-speech-de-91360.mp3	23220	9277	Haben Sie sich hier auf Common Voice die Liste der aktivsten Mitwirkenden angeschaut? Wenn ja, warum?	Ja das hab ich tatsächlich gemacht, sogar ziemlich am Anfang ah, der Grund dafür? Na ich wollt einfach mal schauen wie aktiv die Community ist, ich mein das kann man da am besten abschätzen. Und da kann man auch gut prüfen wie man selbst so seinen Beitrag leistet und wie man in Vergleich zu anderen steht. Ich find das sehr praktisch.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	0	1		11.843238587424635	
ece72fb13e137eac65f6306f43c4c21d	91361	spontaneous-speech-de-91361.mp3	14940	7496	Liest du gerne Bücher und wenn ja, welche?	Tatsächlich lese ich nur meine eigenen Bücher und das meist wenn ich Sie Korrektur lese  oder noch daran arbeite. Aber andere Bücher hab ich jetzt seit etwa 5 Jahren nicht mehr gelesen.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		10.240963855421688	
ece72fb13e137eac65f6306f43c4c21d	91362	spontaneous-speech-de-91362.mp3	14976	7520	Was war oder ist dein Lieblingsfach in der Schule und warum?	Rückblickend betrachtet wär es ganz klar Ethik gewesen, da es das Fach is was mich am nächsten oder am nahesten an philosophische Fragen heran bewegt hat, im Gegensatz zu den anderen Fächern.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		10.683760683760683	
ece72fb13e137eac65f6306f43c4c21d	91363	spontaneous-speech-de-91363.mp3	17208	8731	Hat dir jemand Kochen beigebracht, und wenn ja, wer?	Ah nein, tatsächlich hat es mir niemand beigebracht. Ich koche oder hab gekocht seitdem ich in eigener Wohnung gelebt habe mit 18 Jahren und koche heute aber äußerst wenig, es dauert mir einfach zu lange.	1	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	0	0		9.879125987912598	
ece72fb13e137eac65f6306f43c4c21d	91364	spontaneous-speech-de-91364.mp3	5796	7537	Wenn du auf einer einsamen Insel strandest, welche drei Dinge würdest du mitnehmen?	Was für eine Frage, natürlich einen Stuhl, einen Tisch und einen Laptop.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		10.524499654934438	
ece72fb13e137eac65f6306f43c4c21d	91365	spontaneous-speech-de-91365.mp3	35820	7552	Wie siehst du die Zukunft der Arbeit in einer digitalen Welt?	Ich denke es wird immer Arbeitsbereiche geben die von der Digitalisierung KI oder Maschinen nie wirklich beeinflusst werden, außer im Bürokratischen vielleicht, beispielsweise der Gerüstbau und ähnliche handwerkliche Tätigkeiten. Und ich denke aber auch, dass der Anteil an KI gestützten, technischen und robotischen Arbeitsplätzen in den nächsten zwanzig Jahren drastisch zunehmen wird.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		9.380234505862646	
ece72fb13e137eac65f6306f43c4c21d	91366	spontaneous-speech-de-91366.mp3	18288	7523	Welche Art von Musikinstrument möchtest du gerne spielen können und warum?	Ganz eindeutig Klavier und Piano, ich mochte eigentlich schon immer diesen melodischen Klang von diesem Instrument ... Aber [unclear] selbst keine Befähigung dazu es wirklich zu spielen, also mir fehlt das Talent.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		9.951881014873141	
ece72fb13e137eac65f6306f43c4c21d	91367	spontaneous-speech-de-91367.mp3	8280	7513	Welchen Sport machst du am liebsten und warum?	Bis auf das bisschen Fahrrad fahren was ich unternehme mach ich wirklich überhaupt kein Sport. Ich weiß nicht, Sport war noch nie so wirklich mein Ding.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		15.338164251207731	
ece72fb13e137eac65f6306f43c4c21d	91368	spontaneous-speech-de-91368.mp3	25416	7527	Wenn du eine berühmte Person treffen könntest, wer wäre das und warum?	Wahrscheinlich einer der folgenden: Marc Aurel, Sokrates, Seneca und Platon, warum? Ich würd es unglaublich wertschätzend finden aus der heutigen Perspektive ein Gespräch mit einem solchen Philosophen zu führen.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		7.200188857412654	
ece72fb13e137eac65f6306f43c4c21d	91369	spontaneous-speech-de-91369.mp3	14220	7512	Wohin würdest du gerne einmal fahren und warum?	Japan, ganz eindeutig Japan weil die Kultur dort hat mich schon immer fasziniert und das was man so an News mitnimmt macht das ganze immer interessanter im Laufe der Zeit.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		9.985935302390999	
ece72fb13e137eac65f6306f43c4c21d	91370	spontaneous-speech-de-91370.mp3	17136	7502	Welche Farbe magst du am meisten und warum?	Alle Farben, also wirklich alle. Ich kann mich nicht festlegen auf eine Farbe, es kommt immer auf meine Stimmung drauf an. Das ist wie bei diesen Lampen bei dem man verschiedene Farben einstellen kann. Je nachdem was ich für ne Stimmung hab, leuchtet da auch eine andere Farbe.	1	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		13.42203548085901	
ece72fb13e137eac65f6306f43c4c21d	91371	spontaneous-speech-de-91371.mp3	12168	7531	Wie bleibst du motiviert, wenn du auf Hindernisse stößt?	Naja ich würd sagen, [disfluency]  hinfallen, aufstehen, Krönchen richten und weitermachen. Ganz nach dem Prinzip der stoischen Resilienz vielleicht. [noise]	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	1		11.25904010519395	
ece72fb13e137eac65f6306f43c4c21d	91372	spontaneous-speech-de-91372.mp3	20988	8468	Kannst du dir ein Leben ohne Filme vorstellen, und warum bzw. warum nicht?	Nein das kann ich tatsächlich nicht, weil ohne Filme und diese vorgespielte Lüge die allerdings soviel Kreativität beinhaltet, sähe die Welt wahrscheinlich ganz anders aus, ich mein, stell dir vor es gäbe nichts fantastisches und nichts Science Fiction mäßiges, weißt Du?	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	0	0		11.0062893081761	
ece72fb13e137eac65f6306f43c4c21d	91373	spontaneous-speech-de-91373.mp3	8136	7546	Wie siehst du die Zukunft der Bildung?	Na hoffentlich hochgradig digitalisiert und angepasst an individuelle Bedürfnisse, würde ich mal sagen.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		11.184857423795476	
ece72fb13e137eac65f6306f43c4c21d	91374	spontaneous-speech-de-91374.mp3	7776	7501	Welches Tier magst du am meisten und warum?	Tatsächlich ist das die Eule. Aber warum das so ist behalte ich an dieser Stelle lieber mal für mich.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		10.673868312757202	
ece72fb13e137eac65f6306f43c4c21d	91375	spontaneous-speech-de-91375.mp3	16848	7499	Was ist dein Lieblingsgetränk und warum?	Wasser, also ich mein ich trinke Energy, ich trinke Kaffee, ich trinke keinen Alkohol aber wenns hart auf hart kommt ist es doch immer Wasser mit Geschmack oder Tee aber grundsätzlich ist es einfach nur Wasser.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		10.386989553656221	
ece72fb13e137eac65f6306f43c4c21d	91376	spontaneous-speech-de-91376.mp3	8208	7506	Kochst du gerne und wenn ja, was?	Nein, ich bin zu faul zum kochen tatsächlich, das mach ich schon seit Jahren nicht mehr wirklich.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		9.868421052631579	
ece72fb13e137eac65f6306f43c4c21d	91377	spontaneous-speech-de-91377.mp3	21276	7530	Welche Gewohnheiten haben dein Leben am meisten verbessert?	Also ich habe schon jede Menge Schwierigkeiten hinter mir aber ich denke das eigene Denken zu kontrollieren und unproduktive und negative Gedanken nahezu vollständig auszuschließen oder soweit es geht halt, ist die Beste Gewohnheit die man machen kann.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		10.105282947922541	
ece72fb13e137eac65f6306f43c4c21d	91378	spontaneous-speech-de-91378.mp3	8280	7534	Wenn du für einen Tag unsichtbar wärst, was würdest du tun?	Gute Frage aber ich bin sehr bescheiden, wahrscheinlich würde ich nichts anderes Tun als das was ich jetzt gerade tue.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		11.956521739130435	
ece72fb13e137eac65f6306f43c4c21d	91379	spontaneous-speech-de-91379.mp3	14580	7544	Was tust du im Alltag, um die Umwelt zu schützen?	Um die Umwelt zu schützen? Naja meine Zigarettenstummel nicht auf die Straße werfen? Müll in den Papierkorb werfen? Lieber eine E-Mail verschicken statt einen Brief? Ich denke das reicht.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		10.905349794238683	
ece72fb13e137eac65f6306f43c4c21d	91380	spontaneous-speech-de-91380.mp3	12636	7517	Was findest du, denkt die Gesellschaft über den Klimawandel?	Ich denke die Gesellschaft ist in diesem Thema sehr gespalten aber ich denke die Tendenz des größeren Teils geht dazu über das es den Klimawandel wirklich gibt und das man auch daran arbeiten sollte.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		13.137068692624247	
ece72fb13e137eac65f6306f43c4c21d	91381	spontaneous-speech-de-91381.mp3	3708	7553	Welches historische Ereignis hat dich am meisten beeinflusst und warum?	Meine Geburt, denn damit hat alles angefangen.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		10.787486515641856	
ece72fb13e137eac65f6306f43c4c21d	91382	spontaneous-speech-de-91382.mp3	12600	7539	Was magst du an deinem Beruf am meisten?	In meinem letzten Beruf mochte ich tatsächlich am meisten, das ich während meiner Arbeitszeit noch genügend Zeit hatte um manch einem persönlichen Projekt nach zu gehen.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		11.428571428571429	
ece72fb13e137eac65f6306f43c4c21d	91383	spontaneous-speech-de-91383.mp3	12240	7542	Was war dein bisher größter beruflicher Erfolg?	Beruflich meine Ausbildung, besser gesagt mein Ausbildungsabschluss und Freiberuflich die Veröffentlichung meines erstes Buches und den danach folgenden.	1	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		11.11111111111111	
ece72fb13e137eac65f6306f43c4c21d	91385	spontaneous-speech-de-91385.mp3	10728	7548	Wie siehst du die Rolle der sozialen Medien in der heutigen Gesellschaft?	Ich denke die Rolle der sozialen Medien ist für viele sehr relevant in unserer heutigen Gesellschaft, für mich tatsächlich seit einiger Zeit eher unbedeutend geworden.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		13.329604772557794	
ece72fb13e137eac65f6306f43c4c21d	91386	spontaneous-speech-de-91386.mp3	6156	7495	Welche Jahreszeit magst du am liebsten und warum?	Meine Lieblingsjahreszeit ist der Sommer und der Grund dafür ist, die Sonne?	1	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		10.558804418453542	
ece72fb13e137eac65f6306f43c4c21d	91387	spontaneous-speech-de-91387.mp3	3276	8732	Fährst du im Urlaub lieber an neue oder an bekannte Orte?	Im Urlaub fahr ich lieber an neue Orte.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	0	0		9.768009768009767	
ece72fb13e137eac65f6306f43c4c21d	91388	spontaneous-speech-de-91388.mp3	10548	7550	Wie wichtig ist dir politische Beteiligung?	Ich finde es gut das viele Menschen sich für Politik interessieren aber an mir ging dieses Thema schon immer vorbei irgendwie.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		10.049298445202883	
ece72fb13e137eac65f6306f43c4c21d	91389	spontaneous-speech-de-91389.mp3	11556	7504	Welche Art von Wetter magst du am liebsten und warum?	Mein Lieblingswetter ist im Sommer wenn Regen auf sonnengetrocknetes Gras fällt, ich liebe diesen Geruch.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		7.874697127033575	
ece72fb13e137eac65f6306f43c4c21d	91390	spontaneous-speech-de-91390.mp3	4968	8733	Was ist der älteste Gegenstand in Ihrem Besitz?	Vermutlich meine Crooks, die haben jetzt schon 5 Jahre hinter sich.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	0	0		11.473429951690822	
ece72fb13e137eac65f6306f43c4c21d	91391	spontaneous-speech-de-91391.mp3	8856	9272	Halten Sie ein Handyverbot an einer Grundschule für sinnvoll?	Ein Handyverbot erachte ich generell niemals für sinnvoll, wichtiger ist damit ein sorgfältigen Umgang zu lehren und Vorbildfunktion zu sein.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	0	0		13.775971093044264	
ece72fb13e137eac65f6306f43c4c21d	91392	spontaneous-speech-de-91392.mp3	15408	7528	Wenn du eine Zeitmaschine hättest, in welche Zeit würdest du reisen und warum?	Das mit der Zeitreise würde ich lieber mal lassen, weil in der Vorstellung ist es immer viel schöner oder interessanter auf der anderen Seite des Zaunes ist der Rasen immer grüner als auf der eigenen. Verstehst Du?	1	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		11.552440290758048	
ece72fb13e137eac65f6306f43c4c21d	91393	spontaneous-speech-de-91393.mp3	4968	8587	Welches Werkzeug benutzt du gerne im Haushalt und warum?	Wenn bei dieser Frage mein Laptop als Werkzeug gemeint ist, dann wahrscheinlich dieser.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	0	0		15.096618357487923	
ece72fb13e137eac65f6306f43c4c21d	91394	spontaneous-speech-de-91394.mp3	20628	7510	Welche Art von Kunst würdest du gerne einmal schaffen und warum?	Was Kunst angeht ist meine Lieblingsausdrucksform wohl die Schrift und ich hab mir vorgenommen immer mal ein Buch schreiben zu wollen. Und irgendwann kam dann der Moment an dem ich das auch getan habe und dann folgte das Nächste und das Nächste. Ja das.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		10.180337405468295	
ece72fb13e137eac65f6306f43c4c21d	91395	spontaneous-speech-de-91395.mp3	13500	7538	Wenn du die Welt verändern könntest, was würdest du als erstes tun?	Einfach irgendwas gutes. Wenn ich jetzt zu sehr ins Detail gehe oder zu viel drüber nachdenke würde ich nie wissen wo ich überhaupt anfangen sollte. Deshalb fang ich einfach mit den erstbesten ein, was mir zu greifen kommt.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		13.777777777777779	
ece72fb13e137eac65f6306f43c4c21d	91396	spontaneous-speech-de-91396.mp3	11160	7554	Wie siehst du die Zukunft der künstlichen Intelligenz in den nächsten zehn Jahren?	Ich weiß nicht genau wo wir uns in den nächsten zehn Jahren bewegen werden aber künstliche Intelligenz wird auf jeden Fall äußerst interessant sein.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		11.200716845878135	
ece72fb13e137eac65f6306f43c4c21d	91397	spontaneous-speech-de-91397.mp3	5076	8466	Hast du eine Lieblingsfarbe?	Nein ich mag alle Farben, je nachdem was ich für eine Stimmung habe.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	0	0		11.032308904649328	
ece72fb13e137eac65f6306f43c4c21d	91398	spontaneous-speech-de-91398.mp3	9720	9278	Wenn Sie Hör-Samples prüfen, hören Sie im Durchschnitt eher männliche oder weibliche Stimmen?	Ich höre bei den Samples eh überwiegend männliche Stimmen. Weibliche Stimmen sind doch eher die Seltenheit.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	0	0		9.465020576131687	
ece72fb13e137eac65f6306f43c4c21d	91399	spontaneous-speech-de-91399.mp3	13680	7524	Welche Art von Sport würdest du gerne einmal ausprobieren und warum?	Ein Fallschirmsprung, also ich bin ein Mensch der sich gerne mit seinen Ängsten konfrontiert und ich habe Angst davor zu fallen. Ein Fallschirmsprung wär da doch die richtige Lösung, oder?	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		11.62280701754386	
ece72fb13e137eac65f6306f43c4c21d	91400	spontaneous-speech-de-91400.mp3	5256	7543	Welche Herausforderungen siehst du in deiner aktuellen Position?	In meiner aktuellen Position ist das schwierigste die notwendige Geduld auf zu bringen.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	0	0	0		14.269406392694064	
ece72fb13e137eac65f6306f43c4c21d	91401	spontaneous-speech-de-91401.mp3	5508	11058	Welches Buch sollte man gelesen haben?	Das Neue Buch Genesys von Bernard Beckett.	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	0	0		6.5359477124183005	
ece72fb13e137eac65f6306f43c4c21d	91402	spontaneous-speech-de-91402.mp3	22608	11057	Liegt ein ehrenamtliches Engagement vor? Falls ja, welches? Falls nein, wieso nicht?	Ja während Arbeitsloszeiten habe ich mich schon bemüht ehrenamtliche Arbeit zu leisten, aber leider warens nie wirklich die Felder die mich interessiert haben. Bis ich dann irgendwann auf Common Voice gestoßen bin und auch mich mit der KI beschäftigt habe, und Common Voice ist ja ehrenamtliche Arbeit oder etwa nicht?	0	thirties		Deutschland Deutsch|Deutsch, hochdeutsch, klare und verständliche Aussprache.		German	1	0	0		11.898443029016278	
